 Si Density=2.33 Thickness=4. microns
 Photon energy (eV), Transmission
    10.000      0.00000    
    69.900      1.12306E-05
    129.80      1.26117E-44
    189.70      2.84795E-30
    249.60      1.71157E-19
    309.50      6.34910E-13
    369.40      3.91593E-09
    429.30      1.35723E-06
    489.20      5.44840E-05
    549.10      6.44354E-04
    609.00      3.58611E-03
    668.90      1.24419E-02
    728.80      2.96546E-02
    788.70      5.56394E-02
    848.60      9.27045E-02
    908.50      0.13859    
    968.40      0.19391    
    1028.3      0.25248    
    1088.2      0.31139    
    1148.1      0.36395    
    1208.0      0.41345    
    1267.9      0.45999    
    1327.8      0.50332    
    1387.7      0.54336    
    1447.6      0.58018    
    1507.5      0.61401    
    1567.4      0.64558    
    1627.3      0.67425    
    1687.2      0.70022    
    1747.1      0.72394    
    1807.0      0.74597    
    1866.9      4.75939E-02
    1926.8      5.94011E-02
    1986.7      7.25186E-02
    2046.6      8.69171E-02
    2106.5      0.10260    
    2166.4      0.11956    
    2226.3      0.13754    
    2286.2      0.15638    
    2346.1      0.17595    
    2406.0      0.19611    
    2465.9      0.21671    
    2525.8      0.23760    
    2585.7      0.25867    
    2645.6      0.27981    
    2705.5      0.30091    
    2765.4      0.32190    
    2825.3      0.34265    
    2885.2      0.36315    
    2945.1      0.38332    
    3005.0      0.40309    
    3064.9      0.42244    
    3124.8      0.44134    
    3184.7      0.45976    
    3244.6      0.47768    
    3304.5      0.49509    
    3364.4      0.51199    
    3424.3      0.52835    
    3484.2      0.54420    
    3544.1      0.55953    
    3604.0      0.57433    
    3663.9      0.58863    
    3723.8      0.60243    
    3783.7      0.61573    
    3843.6      0.62857    
    3903.5      0.64093    
    3963.4      0.65284    
    4023.3      0.66431    
    4083.2      0.67535    
    4143.1      0.68599    
    4203.0      0.69622    
    4262.9      0.70607    
    4322.8      0.71554    
    4382.7      0.72466    
    4442.6      0.73344    
    4502.5      0.74189    
    4562.4      0.75001    
    4622.3      0.75784    
    4682.2      0.76537    
    4742.1      0.77261    
    4802.0      0.77959    
    4861.9      0.78630    
    4921.8      0.79277    
    4981.7      0.79899    
    5041.6      0.80499    
    5101.5      0.81077    
    5161.4      0.81634    
    5221.3      0.82170    
    5281.2      0.82686    
    5341.1      0.83185    
    5401.0      0.83665    
    5460.9      0.84128    
    5520.8      0.84575    
    5580.7      0.85006    
    5640.6      0.85422    
    5700.5      0.85824    
    5760.4      0.86211    
    5820.3      0.86585    
    5880.2      0.86947    
    5940.1      0.87296    
    6000.0      0.87633    
