 Be Density=1.848 Thickness=13. microns
 Photon energy (eV), Transmission
    10.000      0.00000    
    69.900      6.17010E-11
    129.80      0.00000    
    189.70      0.00000    
    249.60      2.94249E-31
    309.50      6.31173E-18
    369.40      1.46991E-11
    429.30      6.40061E-08
    489.20      1.03256E-05
    549.10      2.47995E-04
    609.00      2.08418E-03
    668.90      9.31854E-03
    728.80      2.55509E-02
    788.70      5.48059E-02
    848.60      9.63977E-02
    908.50      0.14757    
    968.40      0.20513    
    1028.3      0.26587    
    1088.2      0.32658    
    1148.1      0.38521    
    1208.0      0.44050    
    1267.9      0.49176    
    1327.8      0.53872    
    1387.7      0.58139    
    1447.6      0.61994    
    1507.5      0.65463    
    1567.4      0.68630    
    1627.3      0.71476    
    1687.2      0.74021    
    1747.1      0.76299    
    1807.0      0.78339    
    1866.9      0.80167    
    1926.8      0.81808    
    1986.7      0.83282    
    2046.6      0.84619    
    2106.5      0.85839    
    2166.4      0.86938    
    2226.3      0.87932    
    2286.2      0.88831    
    2346.1      0.89646    
    2406.0      0.90386    
    2465.9      0.91060    
    2525.8      0.91674    
    2585.7      0.92234    
    2645.6      0.92747    
    2705.5      0.93216    
    2765.4      0.93647    
    2825.3      0.94042    
    2885.2      0.94406    
    2945.1      0.94742    
    3005.0      0.95052    
    3064.9      0.95341    
    3124.8      0.95611    
    3184.7      0.95861    
    3244.6      0.96092    
    3304.5      0.96306    
    3364.4      0.96506    
    3424.3      0.96692    
    3484.2      0.96864    
    3544.1      0.97025    
    3604.0      0.97176    
    3663.9      0.97316    
    3723.8      0.97448    
    3783.7      0.97571    
    3843.6      0.97686    
    3903.5      0.97795    
    3963.4      0.97896    
    4023.3      0.97992    
    4083.2      0.98082    
    4143.1      0.98167    
    4203.0      0.98247    
    4262.9      0.98323    
    4322.8      0.98395    
    4382.7      0.98463    
    4442.6      0.98526    
    4502.5      0.98587    
    4562.4      0.98644    
    4622.3      0.98698    
    4682.2      0.98749    
    4742.1      0.98798    
    4802.0      0.98844    
    4861.9      0.98888    
    4921.8      0.98929    
    4981.7      0.98969    
    5041.6      0.99006    
    5101.5      0.99042    
    5161.4      0.99076    
    5221.3      0.99109    
    5281.2      0.99140    
    5341.1      0.99170    
    5401.0      0.99198    
    5460.9      0.99225    
    5520.8      0.99251    
    5580.7      0.99275    
    5640.6      0.99299    
    5700.5      0.99321    
    5760.4      0.99343    
    5820.3      0.99364    
    5880.2      0.99383    
    5940.1      0.99402    
    6000.0      0.99420    
