 Al Density=2.6989 Thickness=4. microns
 Photon energy (eV), Transmission
    10.000      0.00000    
    69.900      2.49754E-03
    129.80      0.00000    
    189.70      2.86289E-34
    249.60      2.09829E-19
    309.50      4.96187E-12
    369.40      5.15522E-08
    429.30      6.58239E-06
    489.20      1.72901E-04
    549.10      1.55774E-03
    609.00      7.28267E-03
    668.90      2.23294E-02
    728.80      4.77681E-02
    788.70      8.55974E-02
    848.60      0.13358    
    908.50      0.18817    
    968.40      0.24609    
    1028.3      0.30398    
    1088.2      0.36065    
    1148.1      0.41496    
    1208.0      0.46565    
    1267.9      0.51210    
    1327.8      0.55389    
    1387.7      0.59189    
    1447.6      0.62633    
    1507.5      0.65838    
    1567.4      1.17343E-02
    1627.3      1.71079E-02
    1687.2      2.38691E-02
    1747.1      3.21834E-02
    1807.0      4.23533E-02
    1866.9      5.41698E-02
    1926.8      6.75024E-02
    1986.7      8.22340E-02
    2046.6      9.82139E-02
    2106.5      0.11582    
    2166.4      0.13457    
    2226.3      0.15430    
    2286.2      0.17483    
    2346.1      0.19598    
    2406.0      0.21761    
    2465.9      0.23954    
    2525.8      0.26166    
    2585.7      0.28382    
    2645.6      0.30590    
    2705.5      0.32780    
    2765.4      0.34947    
    2825.3      0.37079    
    2885.2      0.39172    
    2945.1      0.41221    
    3005.0      0.43222    
    3064.9      0.45170    
    3124.8      0.47065    
    3184.7      0.48904    
    3244.6      0.50686    
    3304.5      0.52412    
    3364.4      0.54080    
    3424.3      0.55690    
    3484.2      0.57244    
    3544.1      0.58742    
    3604.0      0.60186    
    3663.9      0.61576    
    3723.8      0.62914    
    3783.7      0.64200    
    3843.6      0.65438    
    3903.5      0.66628    
    3963.4      0.67771    
    4023.3      0.68870    
    4083.2      0.69926    
    4143.1      0.70941    
    4203.0      0.71915    
    4262.9      0.72851    
    4322.8      0.73751    
    4382.7      0.74615    
    4442.6      0.75445    
    4502.5      0.76242    
    4562.4      0.77009    
    4622.3      0.77746    
    4682.2      0.78453    
    4742.1      0.79134    
    4802.0      0.79788    
    4861.9      0.80417    
    4921.8      0.81022    
    4981.7      0.81604    
    5041.6      0.82164    
    5101.5      0.82702    
    5161.4      0.83221    
    5221.3      0.83720    
    5281.2      0.84201    
    5341.1      0.84664    
    5401.0      0.85109    
    5460.9      0.85539    
    5520.8      0.85953    
    5580.7      0.86352    
    5640.6      0.86737    
    5700.5      0.87108    
    5760.4      0.87465    
    5820.3      0.87810    
    5880.2      0.88144    
    5940.1      0.88465    
    6000.0      0.88776    
