
16/12/2021 15:25:47
/home/radef/kimmo/ecorce_sim/mos_n_2_device
nmosfet
O_drain

Itot Drain as a function of Date Drain
Date (s),Itot (A/Î¼m)
1.20508e-14,0.0007917792183312699
1.22202e-14,0.000847653455550148
1.24061e-14,0.0009059073079520302
1.26079e-14,0.0009659603716447252
1.28272e-14,0.001012755952826511
1.30453e-14,0.001092400250959961
1.33026e-14,0.001157739237485945
1.35808e-14,0.001224882540472464
1.38824e-14,0.001295355987122062
1.42092e-14,0.001358666018424404
1.45632e-14,0.00143742503907888
1.49464e-14,0.001501820205332765
1.53609e-14,0.001579349093770362
1.58091e-14,0.001654450226780396
1.62935e-14,0.001730958204250353
1.67583e-14,0.001799919517228833
1.70466e-14,0.001840791277677955
1.72603e-14,0.001870357700602702
1.7474e-14,0.001898942445257702
1.75809e-14,0.001913050067906338
1.76343e-14,0.001920042133449178
1.76878e-14,0.001926993564267945
1.77519e-14,0.001935146415405062
1.78288e-14,0.001944284999377145
1.79212e-14,0.001953835001549948
1.8032e-14,0.001962720029182649
1.81649e-14,0.001969350251772573
1.82906e-14,0.001972306807053014
1.84163e-14,0.001971125442539046
1.84791e-14,0.001972610174162542
1.8542e-14,0.001972406114163779
1.86174e-14,0.001972161503108025
1.87079e-14,0.001971868313887649
1.88164e-14,0.001971516955584855
1.89467e-14,0.001971095976200955
1.91031e-14,0.001970591721180281
1.92908e-14,0.001969987895965787
1.95159e-14,0.001969265133576499
1.97861e-14,0.001968400430331623
2.01104e-14,0.00196736652617508
2.04994e-14,0.001966131204737175
2.09664e-14,0.001964656519796776
2.15266e-14,0.001962897964652699
2.2199e-14,0.001960803607354685
2.30058e-14,0.001958313132828831
2.3974e-14,0.001948656140232223
2.51358e-14,0.001951175740335156
2.653e-14,0.001948495442575049
2.8203e-14,0.001943969399512562
3.02106e-14,0.001938732649041316
3.26197e-14,0.001931951236646758
3.53044e-14,0.001931705050401401
3.81869e-14,0.001921853450442449
4.11955e-14,0.001904214575891843
4.42613e-14,0.001903056821760248
4.74983e-14,0.001892501467937619
5.08705e-14,0.001884498032999938
5.43885e-14,0.001878854616502787
5.80587e-14,0.001876244583134332
6.18977e-14,0.001867024397519952
6.58682e-14,0.001859837755210718
6.99845e-14,0.001853579760585548
7.4217e-14,0.001852447522712865
7.85611e-14,0.001848241808256989
8.30772e-14,0.001841249051266525
8.77289e-14,0.001837954782990802
9.25885e-14,0.001833858008740528
9.75771e-14,0.001830371691760264
1.02755e-13,0.001825035401647068
1.08105e-13,0.001824469927094636
1.13662e-13,0.001823517013951844
1.19419e-13,0.001822976847648829
1.25356e-13,0.00182425968254923
1.31307e-13,0.00182466794940294
1.37371e-13,0.001825445662939692
1.43753e-13,0.001827103692902013
1.50215e-13,0.00182924189407662
1.56766e-13,0.001831472040024409
1.63474e-13,0.001834192467362498
1.70497e-13,0.001838080004173215
1.77729e-13,0.001842602966715537
1.85233e-13,0.001846120344474347
1.92981e-13,0.001851199185709125
2.00921e-13,0.001856147815064088
2.09094e-13,0.001861274716274133
2.17517e-13,0.001866430356490548
2.26178e-13,0.001871330283587088
2.35071e-13,0.001876708834687815
2.44158e-13,0.001881703419383704
2.53468e-13,0.001886658135368536
2.62991e-13,0.001891399250198843
2.72725e-13,0.001895470344197218
2.82702e-13,0.001899394714130379
2.92843e-13,0.001902935604764414
3.03198e-13,0.001906006542028443
3.13771e-13,0.001908528656570039
3.24489e-13,0.001910538316203541
3.35426e-13,0.001911998275826574
3.46541e-13,0.001912990130260146
3.57863e-13,0.001913403436772885
3.69403e-13,0.001913245396578836
3.81089e-13,0.001912558099713633
3.92951e-13,0.001910001318648964
4.05009e-13,0.001908444995255009
4.17234e-13,0.001906382158547465
4.29638e-13,0.001903899759018278
4.42189e-13,0.001901005106194294
4.5494e-13,0.001897776500768043
4.67852e-13,0.001894170075726043
4.80975e-13,0.001890261256841646
4.94247e-13,0.001886064637094744
5.07738e-13,0.001881646784440298
5.21376e-13,0.001876959029001392
5.34997e-13,0.001872110846321454
5.48785e-13,0.001867119260886932
5.62723e-13,0.001861933549988735
5.76792e-13,0.00185663829166698
5.90993e-13,0.001851236949340636
6.05293e-13,0.001845735855544241
6.19762e-13,0.001840138202332584
6.34381e-13,0.001834462255185869
6.49117e-13,0.001828722489776009
6.63952e-13,0.001822934354668302
6.789e-13,0.001817112749535246
6.93936e-13,0.001811256840525011
7.09078e-13,0.001805375786512567
7.24317e-13,0.001799473122010644
7.39668e-13,0.001793531371551454
7.55124e-13,0.001787583120023742
7.70714e-13,0.001781600893140665
7.86374e-13,0.001775606928276027
8.02096e-13,0.001769621024032867
8.1784e-13,0.001763658216190478
8.3369e-13,0.001757677203618486
8.49619e-13,0.001750381346961668
8.65576e-13,0.001744424668655861
8.81569e-13,0.001738441874023971
8.9762e-13,0.001732513097256137
9.13721e-13,0.001726584113708604
9.29865e-13,0.001720660766362521
9.45983e-13,0.001714777706465516
9.62074e-13,0.001708914356563796
9.78176e-13,0.001703070822769908
9.94271e-13,0.001697260141414015
1.01031e-12,0.001691466441358245
1.02639e-12,0.001685682838978688
1.04246e-12,0.001679916819064886
1.05852e-12,0.001674178571296816
1.07453e-12,0.001668464313470858
1.09051e-12,0.001662782496399457
1.10647e-12,0.001657111295087984
1.12242e-12,0.001651468467174249
1.13836e-12,0.001645832638717547
1.15426e-12,0.001640221660021168
1.17011e-12,0.001634644016545891
1.18593e-12,0.001629086038920691
1.20172e-12,0.001623549066376133
1.21746e-12,0.001618037646253818
1.23315e-12,0.001611810839476922
1.24881e-12,0.001606335210018102
1.26434e-12,0.001600918761172484
1.27983e-12,0.001595529497982791
1.29531e-12,0.001590160868259533
1.31076e-12,0.00158480204598313
1.32617e-12,0.001579469614402287
1.34154e-12,0.001574157088700722
1.35686e-12,0.00156887011977586
1.37216e-12,0.001563596760037666
1.3871e-12,0.001558458910703083
1.40215e-12,0.001553284058797886
1.41727e-12,0.001548087183294657
1.43241e-12,0.001542895040786932
1.44745e-12,0.001537744161387161
1.46251e-12,0.001532590847411652
1.47757e-12,0.001526455411683107
1.49262e-12,0.001521329446667622
1.50766e-12,0.001516209392687651
1.52269e-12,0.001511104873583564
1.53771e-12,0.001506003399598772
1.55273e-12,0.001500903252824655
1.56775e-12,0.001495810508803517
1.58284e-12,0.001490698244032704
1.59797e-12,0.001485574151970509
1.61309e-12,0.001480454575785444
1.62823e-12,0.001475339357926545
1.64341e-12,0.001470206177276252
1.65862e-12,0.001465073163392928
1.67387e-12,0.001459922009106041
1.68922e-12,0.001454743317517754
1.7047e-12,0.001449524742404158
1.72021e-12,0.00144429609219755
1.73582e-12,0.001439045193926371
1.75147e-12,0.001433769839222482
1.76728e-12,0.00142845168629436
1.78315e-12,0.001423115765281729
1.79911e-12,0.00141774835344963
1.81516e-12,0.001412356361275139
1.83136e-12,0.001406910639688418
1.84766e-12,0.001401434852062035
1.86404e-12,0.001395945019131547
1.88048e-12,0.001390117756891385
1.8971e-12,0.001384500597930336
1.91394e-12,0.001378768646839469
1.93093e-12,0.00137302648602878
1.94807e-12,0.001367243959263144
1.96542e-12,0.001361402542854315
1.98287e-12,0.001355013723114028
2.00055e-12,0.001349067437081681
2.01841e-12,0.001343073281283208
2.03659e-12,0.001336970151900337
2.05499e-12,0.001330803836822589
2.07343e-12,0.001324627051792068
2.09195e-12,0.001318422502335909
2.11061e-12,0.001312172624653892
2.12938e-12,0.001305894534791977
2.14824e-12,0.001299579309061279
2.16712e-12,0.001293271175124522
2.18612e-12,0.001286914300581149
2.20524e-12,0.001280528499978111
2.22442e-12,0.001274121396093297
2.24368e-12,0.00126769318213831
2.26304e-12,0.001261237639857466
2.28252e-12,0.001254746243254875
2.30208e-12,0.001248236229033988
2.32175e-12,0.001241692618206461
2.34152e-12,0.001235123036595541
2.36138e-12,0.001228529197134725
2.38139e-12,0.001221900384762306
2.40149e-12,0.001215246615573813
2.42166e-12,0.001208581863618265
2.44195e-12,0.001201896944748144
2.46235e-12,0.001195194356689721
2.48292e-12,0.00118844632797667
2.50361e-12,0.001181678137194966
2.52439e-12,0.001174899885312838
2.54534e-12,0.001168082858797218
2.56648e-12,0.001161231663232135
2.58776e-12,0.00115436237507034
2.60922e-12,0.001147462468285434
2.63086e-12,0.001140530528074563
2.65253e-12,0.001133623049823364
2.67429e-12,0.0011267145065177
2.69611e-12,0.001119826409143358
2.71799e-12,0.00111295174899368
2.73993e-12,0.001106097958112693
2.76193e-12,0.001099260527035199
2.78398e-12,0.001092449811661493
2.80605e-12,0.001085674823340554
2.82818e-12,0.001078921107945778
2.85041e-12,0.001072181982809361
2.87266e-12,0.00106548339310833
2.89496e-12,0.001058815417591226
2.91726e-12,0.001052195626204072
2.93962e-12,0.001045601935988368
2.96205e-12,0.001039040623737358
2.98461e-12,0.001032488814778869
3.00728e-12,0.001025956215095864
3.02922e-12,0.00101968570524049
3.05146e-12,0.001013372497483568
3.07389e-12,0.001007059593713562
3.09644e-12,0.001000762318596802
3.11919e-12,0.0009944620184221234
3.142e-12,0.0009876894589587464
3.16495e-12,0.0009814385313109478
3.18801e-12,0.0009752198681253605
3.21114e-12,0.0009690294523732695
3.23445e-12,0.0009628496965579976
3.25783e-12,0.0009567042420116649
3.28134e-12,0.0009505767091333057
3.30489e-12,0.0009444919260068388
3.32843e-12,0.0009384650671521914
3.35213e-12,0.0009324518916886145
3.37468e-12,0.000926777369142018
3.3981e-12,0.0009209326367075028
3.42173e-12,0.0009150916216007367
3.44548e-12,0.0009092710711945562
3.46933e-12,0.0009034800891350393
3.49324e-12,0.0008977239885071282
3.51718e-12,0.0008917186148419572
3.54118e-12,0.0008860238618635329
3.56526e-12,0.0008803705846446461
3.58936e-12,0.0008747681862974937
3.61347e-12,0.0008692128651868882
3.6377e-12,0.0008636841950090885
3.66194e-12,0.0008582001077757242
3.68623e-12,0.000852754859748983
3.71056e-12,0.0008473498741013219
3.735e-12,0.0008419667842316602
3.75949e-12,0.0008366207088801435
3.78401e-12,0.0008313116715291999
3.8086e-12,0.000826034116087971
3.83307e-12,0.0008208286051355349
3.85766e-12,0.0008156422077350828
3.88232e-12,0.0008104827352238753
3.90708e-12,0.0008053466670675404
3.9319e-12,0.0008002419446599206
3.95675e-12,0.0007951712193654066
3.98171e-12,0.0007901219179991119
4.00672e-12,0.0007851027241639049
4.03179e-12,0.000780112891784725
4.057e-12,0.0007751361045281153
4.08227e-12,0.0007701858613287976
4.10747e-12,0.0007652885085443579
4.13286e-12,0.0007603925750896686
4.1584e-12,0.0007555060828491704
4.18394e-12,0.0007506593140600412
4.2096e-12,0.0007458255816767741
4.23531e-12,0.0007410173012342928
4.26109e-12,0.000736232939307833
4.28687e-12,0.0007314825134850468
4.31276e-12,0.0007267448525639525
4.33867e-12,0.0007220387590508047
4.3647e-12,0.0007173444274874441
4.39085e-12,0.0007126598857366596
4.41707e-12,0.0007079931613841904
4.44332e-12,0.000703355267565005
4.46958e-12,0.000698745428927379
4.496e-12,0.0006941385541824805
4.52254e-12,0.0006895411443682542
4.54917e-12,0.0006849592139936419
4.57581e-12,0.0006804046429664002
4.60267e-12,0.0006758424682649311
4.62971e-12,0.0006712809343107736
4.6569e-12,0.0006667180360850733
4.68427e-12,0.0006621565859088114
4.7118e-12,0.0006575956548539582
4.73951e-12,0.0006530351813464974
4.76738e-12,0.0006484726470494018
4.79542e-12,0.0006439095444490079
4.82364e-12,0.0006393451280662279
4.85203e-12,0.0006347786990634574
4.88059e-12,0.0006302095682353491
4.90933e-12,0.0006256370179979206
4.93825e-12,0.0006210606361117407
4.96735e-12,0.0006164788378144494
4.99662e-12,0.0006118909930469538
5.02609e-12,0.0006072967458517172
5.05573e-12,0.0006026948561503992
5.08556e-12,0.0005980843673118887
5.11559e-12,0.0005934513760674127
5.1458e-12,0.0005888339616998293
5.1762e-12,0.0005841916060474037
5.20679e-12,0.0005795380450878226
5.23757e-12,0.0005748717095898581
5.26667e-12,0.0005704716748341114
5.29622e-12,0.0005660186650834751
5.32741e-12,0.0005613307086048613
5.35707e-12,0.0005568816185282094
5.38852e-12,0.0005521778626257152
5.42022e-12,0.0005474450763951351
5.45205e-12,0.0005427025838665813
5.48399e-12,0.0005379521439535156
5.51603e-12,0.000533177110538651
5.54818e-12,0.0005284232891333881
5.58043e-12,0.0005236409703397047
5.61278e-12,0.0005188464049886641
5.64524e-12,0.0005140380325172794
5.67779e-12,0.0005092151858763817
5.71044e-12,0.0005043765430250855
5.74319e-12,0.0004995208470000969
5.77604e-12,0.000494645873197306
5.80897e-12,0.0004897519889319204
5.842e-12,0.0004848368008421274
5.87513e-12,0.000479900950298657
5.90829e-12,0.0004749208688711727
5.94145e-12,0.0004699841735272182
5.97405e-12,0.0004650878009953928
6.00714e-12,0.0004601034567959551
6.04025e-12,0.0004550994733479553
6.07333e-12,0.0004500808553303124
6.10638e-12,0.0004450468190241351
6.13939e-12,0.0004399957376931763
6.17237e-12,0.0004349272832593065
6.20531e-12,0.0004298380356960862
6.23822e-12,0.0004247281540323138
6.27107e-12,0.0004195955335215965
6.30392e-12,0.0004144346282228038
6.33673e-12,0.0004092082466612035
6.36899e-12,0.0004040984324888979
6.40149e-12,0.0003988995953938608
6.43409e-12,0.0003936342304853964
6.46671e-12,0.0003883246819980605
6.49925e-12,0.0003829859547795978
6.53186e-12,0.0003775902061459028
6.56442e-12,0.0003721535888145608
6.59701e-12,0.0003666630853579544
6.62961e-12,0.0003611196025360174
6.66215e-12,0.0003555295685136302
6.69465e-12,0.0003498892015280243
6.72707e-12,0.0003441864501281325
6.75941e-12,0.0003384548508059624
6.79163e-12,0.0003326781028136544
6.82377e-12,0.0003268540763847076
6.85579e-12,0.0003209709997373903
6.88775e-12,0.0003150183725089256
6.91956e-12,0.0003090365044897128
6.95124e-12,0.0003029924030274068
6.98275e-12,0.0002968903352855961
7.01404e-12,0.0002907563624116144
7.04521e-12,0.0002845747318293773
7.07627e-12,0.0002783196265351009
7.10715e-12,0.0002720107487395915
7.13784e-12,0.0002656549387340884
7.1683e-12,0.0002592555104228959
7.19855e-12,0.0002528121829634384
7.22852e-12,0.0002463382822734334
7.25829e-12,0.0002398192302932039
7.28788e-12,0.0002332437245321728
7.31722e-12,0.0002266292865608275
7.3463e-12,0.0002200454461441622
7.37507e-12,0.0002134258696648688
7.40352e-12,0.0002068083024306604
7.43166e-12,0.0002002028404958442
7.45948e-12,0.0001936169965187732
7.48696e-12,0.0001870647823109911
7.51409e-12,0.0001805556800291075
7.54087e-12,0.000174075019711449
7.56728e-12,0.0001676889219572589
7.59308e-12,0.0001614699125611441
7.61865e-12,0.0001552799133823342
7.64395e-12,0.0001491696406333796
7.66892e-12,0.000143159663586761
7.69358e-12,0.0001372583374978453
7.7179e-12,0.0001314809896379756
7.74189e-12,0.0001258350216020024
7.76556e-12,0.0001203284111895002
7.78892e-12,0.0001149646168500797
7.81199e-12,0.0001097485264425884
7.83473e-12,0.0001046954543326848
7.85716e-12,9.980644304528531e-05
7.8793e-12,9.508347844024498e-05
7.90118e-12,9.05250768472759e-05
7.92279e-12,8.613692606193298e-05
7.94415e-12,8.191777638362698e-05
7.96526e-12,7.786908550734576e-05
7.98614e-12,7.399143831479077e-05
8.00679e-12,7.028333466396251e-05
8.02723e-12,6.674314195753883e-05
8.04748e-12,6.336710889799141e-05
8.06753e-12,6.015389247568987e-05
8.08742e-12,5.709788526875218e-05
8.10715e-12,5.419640951417505e-05
8.1267e-12,5.1448154115146e-05
8.14612e-12,4.884618371417201e-05
8.16539e-12,4.638729988636645e-05
8.18455e-12,4.408937339943089e-05
8.20359e-12,4.188151313334222e-05
8.22254e-12,3.981773668993352e-05
8.2414e-12,3.787072258336853e-05
8.26014e-12,3.605587574210829e-05
8.2788e-12,3.435262557408072e-05
8.29739e-12,3.274472383481842e-05
8.31591e-12,3.124167338851436e-05
8.33439e-12,2.983478300767413e-05
8.35278e-12,2.851370182444043e-05
8.37117e-12,2.72756649794078e-05
8.38952e-12,2.606607647759725e-05
8.40786e-12,2.502236065710261e-05
8.42621e-12,2.401557204972882e-05
8.44457e-12,2.306137793655489e-05
8.46295e-12,2.216748067109288e-05
8.48136e-12,2.132721229635444e-05
8.49982e-12,2.054033519170942e-05
8.51834e-12,1.980086671915027e-05
8.53692e-12,1.910448425240545e-05
8.55556e-12,1.844949482698333e-05
8.57432e-12,1.783148421141979e-05
8.59319e-12,1.724743524984741e-05
8.61216e-12,1.669536287989443e-05
8.63127e-12,1.617233245571705e-05
8.65052e-12,1.567590546423547e-05
8.66995e-12,1.520330113972302e-05
8.68954e-12,1.474480386899866e-05
8.70926e-12,1.431279166061964e-05
8.7292e-12,1.3902613409015e-05
8.74937e-12,1.350909068278879e-05
8.76983e-12,1.313012279482868e-05
8.79056e-12,1.276305396663103e-05
8.81148e-12,1.241387658468562e-05
8.83279e-12,1.206974564089328e-05
8.8545e-12,1.17379107786545e-05
8.87669e-12,1.141605109773499e-05
8.89934e-12,1.109894458247817e-05
8.92249e-12,1.078954786635841e-05
8.94625e-12,1.048534690814545e-05
8.97068e-12,1.018514833661566e-05
8.99576e-12,9.890078211814373e-06
9.02165e-12,9.59750523970816e-06
9.04847e-12,9.30324087123201e-06
9.07627e-12,9.014251918890183e-06
9.10411e-12,8.735979557220889e-06
9.13199e-12,8.471356573859272e-06
9.15991e-12,8.214149800532775e-06
9.18791e-12,7.964654082448209e-06
9.21592e-12,7.726364366472768e-06
9.24402e-12,7.498848646398431e-06
9.27214e-12,7.272898806744062e-06
9.30031e-12,7.057230356790413e-06
9.32847e-12,6.849127467451907e-06
9.35666e-12,6.645998557769001e-06
9.38503e-12,6.450829160640704e-06
9.41346e-12,6.26188568843637e-06
9.44202e-12,6.078830438511086e-06
9.47067e-12,5.901532382471875e-06
9.4995e-12,5.727165035956716e-06
9.52841e-12,5.561396075161085e-06
9.55735e-12,5.400286739227005e-06
9.58641e-12,5.244214170572461e-06
9.61569e-12,5.088036765850549e-06
9.64497e-12,4.942613639001259e-06
9.67439e-12,4.800483857837629e-06
9.70389e-12,4.662918273109202e-06
9.73354e-12,4.524498989509391e-06
9.76332e-12,4.401499143516389e-06
9.79335e-12,4.275742807073073e-06
9.82346e-12,4.154073857335938e-06
9.85375e-12,4.034373623750572e-06
9.88419e-12,3.922019882465047e-06
9.91485e-12,3.809317708182732e-06
9.94572e-12,3.701660954493731e-06
9.97673e-12,3.595616313210822e-06
1.0008e-11,3.495465633095475e-06
1.00394e-11,3.396524517290166e-06
1.0071e-11,3.302164764796827e-06
1.01027e-11,3.210112018080657e-06
1.01346e-11,3.120914553384044e-06
1.01668e-11,3.034435196806599e-06
1.0199e-11,2.94712111997062e-06
1.02314e-11,2.868405773049466e-06
1.02641e-11,2.789999317505597e-06
1.02971e-11,2.713998587047114e-06
1.03302e-11,2.64044614366407e-06
1.03637e-11,2.556312839283254e-06
1.03975e-11,2.499278718979194e-06
1.04315e-11,2.432227810322153e-06
1.04658e-11,2.367403361288487e-06
1.05002e-11,2.304773319723465e-06
1.05349e-11,2.244145501773192e-06
1.05701e-11,2.185294262260871e-06
1.06054e-11,2.12840739669841e-06
1.0641e-11,2.073579691411779e-06
1.0677e-11,2.020497402164969e-06
1.07132e-11,1.965916445666592e-06
1.07496e-11,1.918946629061182e-06
1.07866e-11,1.870982451003957e-06
1.08239e-11,1.824576806843378e-06
1.08616e-11,1.775603263622483e-06
1.08998e-11,1.738923279064616e-06
1.09384e-11,1.695111354340255e-06
1.09775e-11,1.654479883575237e-06
1.1017e-11,1.615316188270417e-06
1.10568e-11,1.573198295153531e-06
1.1097e-11,1.541379098906505e-06
1.11377e-11,1.506372985124915e-06
1.11788e-11,1.469714745456046e-06
1.12206e-11,1.439512741545384e-06
1.1263e-11,1.406028253359689e-06
1.13058e-11,1.377787842361695e-06
1.13491e-11,1.348731216404896e-06
1.13928e-11,1.320814491435283e-06
1.14372e-11,1.293942640654313e-06
1.14821e-11,1.26819734512154e-06
1.15274e-11,1.243484658340333e-06
1.15734e-11,1.219804998626509e-06
1.16199e-11,1.197067946397245e-06
1.16675e-11,1.175123643929738e-06
1.17158e-11,1.154093114575332e-06
1.17648e-11,1.133936737545993e-06
1.18146e-11,1.114658561214101e-06
1.1865e-11,1.096226267803971e-06
1.19165e-11,1.078546994204726e-06
1.19687e-11,1.061700698646778e-06
1.20217e-11,1.045621029007637e-06
1.20756e-11,1.030308412341099e-06
1.21307e-11,1.01561868142238e-06
1.2187e-11,1.001562692939105e-06
1.22446e-11,9.881493763326968e-07
1.23034e-11,9.636303191594075e-07
1.23643e-11,9.636130966413912e-07
1.24267e-11,9.462289175076639e-07
1.24914e-11,9.391419356508583e-07
1.25577e-11,9.29256756492206e-07
1.2626e-11,9.187852291952718e-07
1.26965e-11,9.094218086664841e-07
1.27692e-11,8.968793570365977e-07
1.28448e-11,8.90927174760834e-07
1.29236e-11,8.826900932356926e-07
1.30053e-11,8.743540881349034e-07
1.30907e-11,8.663113798694884e-07
1.318e-11,8.585064963446585e-07
1.3273e-11,8.509437651103164e-07
1.33711e-11,8.434806619220923e-07
1.34749e-11,8.360617642030822e-07
1.35847e-11,8.286250866610534e-07
1.37019e-11,8.210821237950682e-07
1.38266e-11,8.096090592703236e-07
1.39616e-11,8.043888843842858e-07
1.41071e-11,7.955885125707492e-07
1.42642e-11,7.860309856700249e-07
1.44367e-11,7.732739227981626e-07
1.46282e-11,7.631259156361791e-07
1.48409e-11,7.488474985391923e-07
1.50759e-11,7.322032636442659e-07
1.53383e-11,7.124960057262933e-07
1.56404e-11,6.890487348767608e-07
1.60014e-11,6.578598458636299e-07
1.64223e-11,6.201508603288493e-07
1.69097e-11,5.746840272207485e-07
1.7401e-11,5.283722273749125e-07
1.78908e-11,4.82545123093433e-07
1.83798e-11,4.373341148294743e-07
1.88687e-11,3.936044731510656e-07
1.93406e-11,3.530583268362689e-07
1.98294e-11,3.132101620553858e-07
2.032e-11,2.760006215098801e-07
2.08116e-11,2.412906197780875e-07
2.13044e-11,2.093272957491309e-07
2.17984e-11,1.800932345688513e-07
2.22939e-11,1.531878351828272e-07
2.27911e-11,1.29170028903035e-07
2.32902e-11,1.076846900403649e-07
2.37921e-11,8.847597802155425e-08
2.42967e-11,7.140525770123432e-08
2.48027e-11,5.643640544602887e-08
2.53034e-11,4.348857544614324e-08
2.57985e-11,3.230599130912776e-08
2.62887e-11,2.265614558827045e-08
2.67744e-11,1.44124682669619e-08
2.72563e-11,7.330838137197473e-09
2.77347e-11,7.815647843076751e-10
2.82103e-11,-4.164180833535465e-09
2.86833e-11,-8.619699844171589e-09
2.91544e-11,-1.241947745339476e-08
2.96238e-11,-1.557415384377715e-08
3.00913e-11,-1.826340567480661e-08
3.05573e-11,-2.052943230069707e-08
3.10221e-11,-2.241198697526058e-08
3.1486e-11,-2.437089514157404e-08
3.19493e-11,-2.526386489329706e-08
3.24123e-11,-2.631353863846236e-08
3.28754e-11,-2.718622792119311e-08
3.33391e-11,-2.790260142694947e-08
3.38038e-11,-2.847951743704297e-08
3.42689e-11,-2.893936338800238e-08
3.47349e-11,-2.929439725407207e-08
3.52019e-11,-2.955855557785632e-08
3.56698e-11,-2.974576525159513e-08
3.6139e-11,-3.008444345045679e-08
3.66097e-11,-3.00752092769202e-08
3.70822e-11,-3.011440907362053e-08
3.75568e-11,-3.012064718251399e-08
3.80339e-11,-3.00566552200837e-08
3.8514e-11,-2.996590798405659e-08
3.89973e-11,-2.982014065849359e-08
3.94846e-11,-2.96192654360095e-08
3.99762e-11,-2.940795033455049e-08
4.04729e-11,-2.91968079042575e-08
4.09751e-11,-2.898454602793535e-08
4.14832e-11,-2.877777834280239e-08
4.19976e-11,-2.855730571382561e-08
4.25189e-11,-2.832601271549332e-08
4.30477e-11,-2.808910269614376e-08
4.35847e-11,-2.785002622171558e-08
4.41306e-11,-2.760961430193028e-08
4.4686e-11,-2.736313233853032e-08
4.52518e-11,-2.712058737166462e-08
4.58286e-11,-2.687431437865622e-08
4.6417e-11,-2.662449943238716e-08
4.70175e-11,-2.63376063658555e-08
4.76311e-11,-2.606527590384675e-08
4.82585e-11,-2.578936578550852e-08
4.89006e-11,-2.550011971021513e-08
4.95583e-11,-2.517850601511267e-08
5.02326e-11,-2.486047596077172e-08
5.09238e-11,-2.455467821277757e-08
5.16324e-11,-2.425059524744789e-08
5.23587e-11,-2.39517959120927e-08
5.31033e-11,-2.366588422738071e-08
5.38665e-11,-2.333193438605113e-08
5.46485e-11,-2.301344589977681e-08
5.54497e-11,-2.270998211838293e-08
5.62705e-11,-2.240926853456963e-08
5.71112e-11,-2.211189392497143e-08
5.79721e-11,-2.182146198060436e-08
5.8853e-11,-2.154277861725777e-08
5.97541e-11,-2.123786836141572e-08
6.06758e-11,-2.086384436516534e-08
6.16198e-11,-2.050768893678255e-08
6.25864e-11,-2.017302965258682e-08
6.35755e-11,-1.985632116519404e-08
6.45876e-11,-1.953116089342072e-08
6.56234e-11,-1.920007563168711e-08
6.6683e-11,-1.888406905369689e-08
6.77667e-11,-1.858916379516332e-08
6.88755e-11,-1.828505476106655e-08
7.00106e-11,-1.797313881205643e-08
7.11721e-11,-1.768716512586833e-08
7.23609e-11,-1.735399221911726e-08
7.35795e-11,-1.700412613994614e-08
7.48289e-11,-1.667145653286359e-08
7.61095e-11,-1.634959631066394e-08
7.74228e-11,-1.650072673683164e-08
7.87695e-11,-1.573572319446688e-08
8.01518e-11,-1.54484507182002e-08
8.15712e-11,-1.516817747111735e-08
8.3029e-11,-1.486763467672381e-08
8.45267e-11,-1.455669228254473e-08
8.60666e-11,-1.42434796565843e-08
8.76512e-11,-1.394968825976384e-08
