
16/12/2021 15:24:33
/home/radef/kimmo/ecorce_sim/mos_n_2_device
nmosfet
Fe_source

Itot Drain as a function of Date Drain
Date (s),Itot (A/Î¼m)
5.75152e-13,4.123835964245507e-07
5.83165e-13,4.13250939735153e-07
5.9125e-13,4.142117482580801e-07
5.99426e-13,4.15257751729699e-07
6.0768e-13,4.163761819612109e-07
6.15993e-13,4.175705397306802e-07
6.24379e-13,4.194250056960401e-07
6.32838e-13,4.215665437449128e-07
6.41407e-13,4.207250560942571e-07
6.50089e-13,4.247661106651074e-07
6.58862e-13,4.284927107359667e-07
6.67742e-13,4.320063064047196e-07
6.76727e-13,4.321074957229085e-07
6.85775e-13,4.343056580461508e-07
6.94904e-13,4.363498556474458e-07
7.04126e-13,4.379813547082953e-07
7.13467e-13,4.39893250967871e-07
7.22932e-13,4.418630591134042e-07
7.32503e-13,4.438819369891456e-07
7.42207e-13,4.469307792643353e-07
7.52031e-13,4.482003579236772e-07
7.61995e-13,4.51633580923396e-07
7.72108e-13,4.525970213681377e-07
7.8237e-13,4.549208933178897e-07
7.92788e-13,4.566420422207935e-07
8.03336e-13,4.607238295838704e-07
8.14044e-13,4.655318466509327e-07
8.24913e-13,4.67877468175488e-07
8.35951e-13,4.686791428757374e-07
8.47131e-13,4.714438409757271e-07
8.58487e-13,4.742953050009761e-07
8.70023e-13,4.772111839380909e-07
8.81741e-13,4.802074425287763e-07
8.93625e-13,4.832982062126636e-07
9.05696e-13,4.864633599072844e-07
9.17941e-13,4.897195798631471e-07
9.3038e-13,4.930784135064753e-07
9.43002e-13,4.971929734615275e-07
9.55822e-13,7.453463091316641e-07
9.68846e-13,5.210701968286718e-07
9.82076e-13,5.200874030071566e-07
9.95525e-13,5.253660686845316e-07
1.00926e-12,5.275043333819898e-07
1.02322e-12,5.332681079879092e-07
1.0374e-12,5.405963622629914e-07
1.05178e-12,5.428184656209667e-07
1.0664e-12,5.474356765070408e-07
1.08126e-12,5.558113631793019e-07
1.09635e-12,5.575195275567339e-07
1.11168e-12,6.081381526210942e-07
1.12726e-12,5.880847896884238e-07
1.14313e-12,5.925791118779099e-07
1.15926e-12,5.987154389388123e-07
1.17564e-12,6.11974337593487e-07
1.1923e-12,6.120700575214921e-07
1.20924e-12,6.195965907737799e-07
1.22645e-12,6.268551108838478e-07
1.24395e-12,6.369864176514457e-07
1.26175e-12,6.430430658646163e-07
1.27985e-12,6.515903614873126e-07
1.29817e-12,6.618892185934934e-07
1.31679e-12,6.700234844171902e-07
1.33572e-12,6.821444801514148e-07
1.35498e-12,6.953221189344873e-07
1.37457e-12,7.020288945430131e-07
1.39448e-12,7.121001546470982e-07
1.41473e-12,7.29869393935936e-07
1.43535e-12,7.39332103878451e-07
1.45644e-12,7.542831747623844e-07
1.47801e-12,7.685282668066002e-07
1.50006e-12,7.847147880911343e-07
1.52246e-12,8.019628396511818e-07
1.54522e-12,8.202500751757663e-07
1.56838e-12,8.179500065977624e-07
1.59197e-12,8.373191227456685e-07
1.61604e-12,8.586257098755354e-07
1.6406e-12,9.097415023175337e-07
1.66569e-12,8.960618700538508e-07
1.69135e-12,9.626647786937891e-07
1.71707e-12,9.909697405083954e-07
1.74331e-12,1.020951131360173e-06
1.77011e-12,1.055514652184034e-06
1.79748e-12,1.124675696486578e-06
1.82545e-12,1.130969656480122e-06
1.85399e-12,1.175081233886726e-06
1.88307e-12,1.22051296923877e-06
1.91285e-12,1.26927875924358e-06
1.94336e-12,1.32460641845193e-06
1.97458e-12,1.381517649858331e-06
2.00654e-12,1.420588045650531e-06
2.03923e-12,1.491604336685801e-06
2.07268e-12,1.568485721642927e-06
2.10698e-12,1.652354832080876e-06
2.14212e-12,1.744011211520415e-06
2.17813e-12,1.949240212395549e-06
2.21508e-12,1.952600689276963e-06
2.25298e-12,2.128558551474684e-06
2.29179e-12,2.089624434502409e-06
2.33162e-12,2.348300816285417e-06
2.37252e-12,2.504618842349726e-06
2.41447e-12,2.671913198907882e-06
2.45773e-12,2.87048499123222e-06
2.50198e-12,3.014221669515524e-06
2.54756e-12,3.586491389035546e-06
2.594e-12,3.500596151817276e-06
2.64189e-12,3.758001740268048e-06
2.69151e-12,4.041985938223658e-06
2.74266e-12,4.387631161652439e-06
2.79588e-12,4.695002622022429e-06
2.85154e-12,5.060005901629095e-06
2.90954e-12,5.493438009443336e-06
2.96935e-12,5.625769921024565e-06
3.03102e-12,6.492484302369427e-06
3.09433e-12,6.998611179898316e-06
3.16111e-12,7.941285623637601e-06
3.22998e-12,8.289780663597944e-06
3.30278e-12,9.020817406026065e-06
3.37835e-12,9.893044040007101e-06
3.45589e-12,1.065227587375215e-05
3.53743e-12,1.13018047695032e-05
3.62182e-12,1.253923124167262e-05
3.71091e-12,1.36382367010925e-05
3.80377e-12,1.466455357866191e-05
3.90044e-12,1.592397848064953e-05
4.00171e-12,1.71490899373804e-05
4.10728e-12,1.850294063243757e-05
4.21729e-12,1.991307188511059e-05
4.33223e-12,2.132592095096744e-05
4.44842e-12,2.304926983348016e-05
4.56732e-12,2.462506741366201e-05
4.6664e-12,2.596857761715657e-05
4.77987e-12,2.749934082540225e-05
4.9047e-12,2.91682899069455e-05
5.03499e-12,3.090344225190373e-05
5.16853e-12,3.243131900821784e-05
5.31045e-12,3.462603178206515e-05
5.4581e-12,3.663214870935413e-05
5.59914e-12,3.85482018471645e-05
5.74633e-12,4.051989133312404e-05
5.89789e-12,4.24723790858837e-05
6.0357e-12,4.42737657060035e-05
6.19336e-12,4.632148985528656e-05
6.35239e-12,4.831136243784663e-05
6.49757e-12,5.027717086761668e-05
6.64659e-12,5.216401297329338e-05
6.81051e-12,5.42244150746856e-05
6.98055e-12,5.637507836198682e-05
7.16195e-12,5.861581442308355e-05
7.31374e-12,6.055714407625994e-05
7.49589e-12,6.276689923288825e-05
7.68006e-12,6.511033096739111e-05
7.8746e-12,6.748515747077045e-05
8.07418e-12,6.99390815154243e-05
8.27307e-12,7.23147299571216e-05
8.46208e-12,7.458826877280219e-05
8.66451e-12,7.692810516680972e-05
8.86614e-12,7.930058694972084e-05
9.03759e-12,8.129671126533235e-05
9.18906e-12,8.301267571684721e-05
9.37084e-12,8.504353989320182e-05
9.57883e-12,8.73357822115166e-05
9.81717e-12,8.990856645195736e-05
1.00686e-11,9.257921072324121e-05
1.03069e-11,9.500251135599232e-05
1.0538e-11,9.735980780624534e-05
1.07986e-11,9.999130126894871e-05
1.10748e-11,0.000102811376494873
1.13527e-11,0.0001054752675972883
1.16425e-11,0.0001081670224866601
1.19326e-11,0.000110909625053283
1.22224e-11,0.000113571635057733
1.24835e-11,0.0001159295446079646
1.27836e-11,0.0001185660852940183
1.30905e-11,0.0001211929126929649
1.34063e-11,0.0001238367183339865
1.37487e-11,0.0001266481490720279
1.41041e-11,0.0001293309787914168
1.44003e-11,0.0001316163382475602
1.47557e-11,0.0001343346581490286
1.51721e-11,0.0001374443484182582
1.55878e-11,0.0001404417260781989
1.59863e-11,0.0001432341018874377
1.64209e-11,0.000146179499294944
1.68672e-11,0.0001490988494475943
1.73249e-11,0.0001519280296053594
1.77316e-11,0.0001543616283563496
1.81871e-11,0.0001570116599654908
1.86664e-11,0.0001597399878849124
1.91933e-11,0.0001625930094389196
1.97014e-11,0.0001650154509299916
2.01661e-11,0.0001673686568332122
2.07239e-11,0.0001700929900697701
2.13409e-11,0.0001729426950177874
2.18968e-11,0.0001754106210967214
2.25398e-11,0.000178102106328436
2.31795e-11,0.0001806371393692926
2.38773e-11,0.0001829003743238299
2.44588e-11,0.0001849818247317522
2.50857e-11,0.0001870749108595273
2.56972e-11,0.0001890634028547155
2.63517e-11,0.0001910536791042065
2.71135e-11,0.0001929184257512256
2.78866e-11,0.0001949615136018822
2.86838e-11,0.000196920342785775
2.94947e-11,0.0001987551754869282
3.02891e-11,0.0002009723296121689
3.10275e-11,0.0002021803915557747
3.1779e-11,0.0002034109883804473
3.2527e-11,0.0002045577838933728
3.32367e-11,0.0002055887184466813
3.39677e-11,0.0002065760953695814
3.46934e-11,0.0002074663158647623
3.54104e-11,0.0002082582995102173
3.6114e-11,0.0002089567326074373
3.68113e-11,0.0002095766897608969
3.75055e-11,0.000210122311834279
3.81959e-11,0.0002105972716811849
3.88817e-11,0.0002110046819870832
3.95616e-11,0.0002113583891946525
4.02333e-11,0.0002116365343739018
4.09037e-11,0.0002118521444811928
4.15726e-11,0.000212009474591362
4.22381e-11,0.000212110295354562
4.28989e-11,0.0002121547183325775
4.35583e-11,0.000212152284273222
4.42148e-11,0.0002120995853991127
4.48616e-11,0.000211998459148751
4.5508e-11,0.0002118520596810771
4.61545e-11,0.0002116745890260063
4.67973e-11,0.000211442278512364
4.74393e-11,0.0002111701360478108
4.80792e-11,0.0002108614201090371
4.87146e-11,0.0002105095139307129
4.9341e-11,0.0002101217270772149
4.99699e-11,0.0002096967614652668
5.05993e-11,0.0002092369395104557
5.12276e-11,0.0002087363137792001
5.18542e-11,0.0002082123674279446
5.24798e-11,0.000207646606807112
5.31038e-11,0.0002070508284139688
5.37197e-11,0.0002064194512583862
5.4336e-11,0.0002057550171650511
5.49514e-11,0.0002050605048641622
5.55653e-11,0.0002043521917882109
5.61606e-11,0.0002036257674242432
5.67775e-11,0.0002028392247055383
5.73973e-11,0.0002020142224485758
5.80195e-11,0.0002011578787974541
5.86442e-11,0.0002002698964609737
5.92715e-11,0.0001993500475658907
5.99013e-11,0.0001983984695465416
6.05336e-11,0.0001974153377151451
6.11684e-11,0.0001964008823192654
6.18057e-11,0.0001953564101847855
6.23953e-11,0.000194363156702994
6.3037e-11,0.0001932550745677628
6.36836e-11,0.000192119096179198
6.43275e-11,0.000190953316261198
6.49678e-11,0.0001897657045479166
6.55909e-11,0.0001885845329893958
6.62467e-11,0.0001873137117834142
6.69072e-11,0.0001860070113413666
6.75686e-11,0.0001843480172668083
6.81251e-11,0.0001833413275215108
6.87858e-11,0.0001820481649319134
6.94547e-11,0.0001806632128664843
7.01213e-11,0.0001792439857310929
7.07871e-11,0.0001777985851352128
7.14531e-11,0.0001763282630803534
7.21197e-11,0.0001746444894722568
7.27896e-11,0.0001731539586693912
7.33478e-11,0.0001718828628163161
7.40134e-11,0.0001703568525728037
7.46864e-11,0.0001687848284673899
7.53598e-11,0.0001671828257026503
7.60333e-11,0.0001655573665582489
7.67052e-11,0.0001639294978825278
7.7375e-11,0.0001622824695299079
7.7933e-11,0.0001608920154508229
7.85966e-11,0.0001592487365745783
7.91496e-11,0.0001578323603962515
7.98131e-11,0.0001561246827522043
8.0484e-11,0.0001543803426487106
8.11544e-11,0.0001526261243957409
8.18253e-11,0.0001508594681691017
8.24972e-11,0.0001490783705498595
8.31703e-11,0.000147282263775701
8.3844e-11,0.000145473731112707
8.45164e-11,0.0001436472944430056
8.51893e-11,0.0001418198303241387
8.58614e-11,0.000139984313031755
8.65325e-11,0.0001381459197813707
8.72023e-11,0.0001362981042154804
8.78713e-11,0.000134447443504074
8.85414e-11,0.0001325878090999221
8.92129e-11,0.0001307277693060393
8.97725e-11,0.000129172882571622
9.04405e-11,0.0001273236569162966
9.09972e-11,0.0001257518708291026
9.16652e-11,0.0001238585472764487
9.23371e-11,0.0001219523432091532
9.30069e-11,0.0001200503010308268
9.36769e-11,0.0001181447745859948
9.43483e-11,0.0001162333919835783
9.5021e-11,0.0001143162439389749
9.5695e-11,0.0001123941390226226
9.63703e-11,0.0001104679332367902
9.70471e-11,0.0001085271812025011
9.7611e-11,0.0001069274617982539
9.82139e-11,0.0001052107990637312
9.88924e-11,0.0001032797296222805
9.95766e-11,0.0001013355177356066
1.00259e-10,9.939598457321627e-05
1.00941e-10,9.74628907116457e-05
1.0151e-10,9.590773572905609e-05
1.01987e-10,9.455077595443807e-05
1.0256e-10,9.291718111022299e-05
1.03239e-10,9.100172414790208e-05
1.03924e-10,8.907241295769639e-05
1.04608e-10,8.718475007114296e-05
1.05179e-10,8.558373597374161e-05
1.05856e-10,8.369529124662929e-05
1.06542e-10,8.180869227730024e-05
1.07113e-10,8.02879069660706e-05
1.07599e-10,7.895516469070955e-05
1.08083e-10,7.761573442422836e-05
1.08664e-10,7.602454107282458e-05
1.09343e-10,7.418068210541153e-05
1.10026e-10,7.23397612725199e-05
1.10708e-10,7.051754862600887e-05
1.11388e-10,6.871196573315131e-05
1.12068e-10,6.692155354840714e-05
1.12747e-10,6.512738272081538e-05
1.13312e-10,6.366178365961604e-05
1.13981e-10,6.194502662475496e-05
1.14539e-10,6.052268705896904e-05
1.15203e-10,5.88398834174581e-05
1.15872e-10,5.715827545406471e-05
1.16539e-10,5.55010563002197e-05
1.17202e-10,5.3869150395134e-05
1.17861e-10,5.22633381972849e-05
1.18517e-10,5.068264700074547e-05
1.19166e-10,4.913876187130329e-05
1.19814e-10,4.761316280395156e-05
1.20457e-10,4.611637064123396e-05
1.21096e-10,4.464899914374944e-05
1.2173e-10,4.321062255963723e-05
1.22359e-10,4.180010016118841e-05
1.22984e-10,4.041802890074299e-05
1.23604e-10,3.906425722793756e-05
1.2422e-10,3.77398221667673e-05
1.24829e-10,3.6448389052988e-05
1.25431e-10,3.518943302517882e-05
1.26027e-10,3.396224400551321e-05
1.26616e-10,3.276618308081017e-05
1.27199e-10,3.160045535630701e-05
1.27685e-10,3.064273573420761e-05
1.28251e-10,2.954505908002775e-05
1.28816e-10,2.846643133197802e-05
1.29372e-10,2.741829504527983e-05
1.29859e-10,2.651721876231361e-05
1.30396e-10,2.553865475327182e-05
1.30931e-10,2.458037569374046e-05
1.31459e-10,2.365078813139851e-05
1.31978e-10,2.275270330089146e-05
1.32429e-10,2.198471473687718e-05
1.32928e-10,2.11500244206575e-05
1.33424e-10,2.033540248141485e-05
1.33844e-10,1.965510697985917e-05
1.3432e-10,1.889798736051013e-05
1.34792e-10,1.815980148083108e-05
1.35257e-10,1.74479864182388e-05
1.35713e-10,1.676221979508484e-05
1.36161e-10,1.610091090442889e-05
1.36599e-10,1.546582304802639e-05
1.37029e-10,1.485525190094735e-05
1.37449e-10,1.426902880884514e-05
1.37862e-10,1.370612517452e-05
1.38264e-10,1.316695693540394e-05
1.38657e-10,1.264888188298586e-05
1.39042e-10,1.215361802789224e-05
1.39416e-10,1.168010413950056e-05
1.39781e-10,1.122764538933909e-05
1.40137e-10,1.079495868804215e-05
1.40482e-10,1.038391964693094e-05
1.40817e-10,9.989888807549814e-06
1.41135e-10,9.624046370892076e-06
1.41451e-10,9.267328120793705e-06
1.41757e-10,8.926838522483442e-06
1.42011e-10,8.64824086075507e-06
1.42295e-10,8.344620065705695e-06
1.42572e-10,8.051624403913229e-06
1.42841e-10,7.772361526390584e-06
1.43101e-10,7.507011629552552e-06
1.43353e-10,7.254035582662695e-06
1.43598e-10,7.013142361063796e-06
1.43836e-10,6.781205894235855e-06
1.44068e-10,6.559295407613489e-06
1.44294e-10,6.348426489459793e-06
1.44485e-10,6.169835535165108e-06
1.44699e-10,5.975429708683626e-06
1.4491e-10,5.784878763359878e-06
1.45117e-10,5.600722107743284e-06
1.45321e-10,5.423242457615284e-06
1.45521e-10,5.251935010522321e-06
1.45717e-10,5.085455474047968e-06
1.45911e-10,4.924676337932828e-06
1.46102e-10,4.768330185559398e-06
1.4629e-10,4.616422000356257e-06
1.46476e-10,4.468701319068457e-06
1.46661e-10,4.324887847477104e-06
1.46843e-10,4.184753766183421e-06
1.47024e-10,4.048277629347254e-06
1.47204e-10,3.915224818435612e-06
1.47383e-10,3.784554509087033e-06
1.4756e-10,3.657528552699443e-06
1.47736e-10,3.533447699006364e-06
1.47912e-10,3.412231442560439e-06
1.48087e-10,3.293752101140267e-06
