
16/12/2021 15:21:45
/home/radef/kimmo/ecorce_sim/mos_n_2_device
nmosfet
Xe_source

Itot Drain as a function of Date Drain
Date (s),Itot (A/Î¼m)
5.24694e-12,4.822854451516026e-05
5.36523e-12,5.023322390993797e-05
5.49204e-12,5.233595835312861e-05
5.62708e-12,5.45314033340993e-05
5.74773e-12,5.651710094611157e-05
5.87961e-12,5.846267118191109e-05
5.99137e-12,6.04760856896291e-05
6.12548e-12,6.263759887412637e-05
6.26694e-12,6.491374994994624e-05
6.41802e-12,6.733328431568943e-05
6.57689e-12,6.985681907194493e-05
6.73397e-12,7.233680865940011e-05
6.89701e-12,7.487366878574975e-05
7.0611e-12,7.740606959164229e-05
7.21976e-12,7.989092424228739e-05
7.36822e-12,8.215192996769512e-05
7.51631e-12,8.440677237788311e-05
7.67836e-12,8.683927699428527e-05
7.85869e-12,8.950809993252975e-05
8.03639e-12,9.209896817392832e-05
8.21686e-12,9.469546839826862e-05
8.40557e-12,9.737601254325951e-05
8.58661e-12,9.982049935961062e-05
8.77302e-12,0.0001024399596890853
8.97363e-12,0.0001051889007191785
9.18496e-12,0.0001080529652331443
9.392e-12,0.0001108439806969977
9.56454e-12,0.000113141900047163
9.77159e-12,0.0001158672200118451
9.99977e-12,0.0001188302266115722
1.02313e-11,0.0001216471159784748
1.04396e-11,0.0001243518549767633
1.06696e-11,0.0001271681530480672
1.09046e-11,0.0001299020980940548
1.11433e-11,0.0001327325512648305
1.14058e-11,0.0001358875124092773
1.1687e-11,0.0001395993287975538
1.19707e-11,0.0001427510416877108
1.22391e-11,0.0001455915164411317
1.25038e-11,0.000148389491044449
1.27716e-11,0.0001512068094237706
1.30594e-11,0.0001541850828594187
1.33486e-11,0.0001571847780269626
1.36684e-11,0.0001604285183829375
1.39958e-11,0.0001636650884385118
1.42954e-11,0.0001665158770560518
1.45774e-11,0.0001691600861231457
1.49155e-11,0.0001723474753447413
1.52815e-11,0.0001755439723716343
1.5624e-11,0.0001786252507945606
1.59174e-11,0.0001812593094862097
1.62694e-11,0.0001842307952262616
1.66034e-11,0.0001869315893697578
1.69223e-11,0.0001895962756906152
1.72796e-11,0.0001925256648840258
1.76751e-11,0.0001956802236822307
1.81063e-11,0.0001989637986964447
1.84657e-11,0.0002016581114926353
1.88699e-11,0.0002046919502792869
1.93231e-11,0.0002080351946901349
1.97659e-11,0.0002112505409806774
2.01941e-11,0.0002139621413101975
2.06252e-11,0.0002169181054639057
2.10751e-11,0.0002199660426008515
2.16048e-11,0.0002234541636088555
2.21411e-11,0.0002269022281600772
2.26958e-11,0.0002303694190649579
2.32659e-11,0.0002338215169020028
2.38578e-11,0.0002373267996731927
2.4476e-11,0.000240882631860386
2.51155e-11,0.0002444580938950289
2.57775e-11,0.0002480552354784413
2.64642e-11,0.0002516680489844621
2.71734e-11,0.0002553061365998233
2.78299e-11,0.0002585767405216308
2.85405e-11,0.0002620139640330927
2.93132e-11,0.0002656392677001045
3.01245e-11,0.0002693278864935997
3.0988e-11,0.0002731258920292002
3.18503e-11,0.0002767779348406001
3.26827e-11,0.0002801962006934267
3.3612e-11,0.0002838865317643559
3.46104e-11,0.0002877223156875292
3.55841e-11,0.0002913172031627399
3.66843e-11,0.0002952294824321079
3.78089e-11,0.000299051212530058
3.89941e-11,0.0003029037943989151
4.0232e-11,0.000306745790338612
4.1515e-11,0.0003104992659107253
4.27641e-11,0.0003140796681341178
4.41478e-11,0.0003178378779521178
4.56598e-11,0.0003217197683576066
4.72269e-11,0.0003255320270663067
4.88714e-11,0.0003292999363221739
5.06075e-11,0.0003330192785076422
5.2429e-11,0.0003366809380565148
5.42908e-11,0.0003401671790471226
5.63416e-11,0.0003437141473577799
5.85217e-11,0.0003468823731860397
6.05888e-11,0.0003498212387680694
6.28786e-11,0.0003528894488653697
6.54472e-11,0.0003559246824784533
6.81997e-11,0.000358729024239322
7.09491e-11,0.0003611351059001286
7.35636e-11,0.0003630685045558505
7.59939e-11,0.0003645418397346698
7.83198e-11,0.0003658010027629851
8.05784e-11,0.0003668080584280494
8.27584e-11,0.0003675782893069119
8.48455e-11,0.0003681391438946819
8.6861e-11,0.0003685231800702247
8.88114e-11,0.0003687591464202475
9.06809e-11,0.0003688692935028862
9.25315e-11,0.0003688639463004291
9.4354e-11,0.0003687532831619212
9.61427e-11,0.0003685476958732559
9.7901e-11,0.0003682553628388258
9.9633e-11,0.000367883437341347
1.01343e-10,0.0003674365067541479
1.03034e-10,0.0003669326246015155
1.0463e-10,0.0003663584665676146
1.06251e-10,0.0003657400332934516
1.07865e-10,0.0003650197698071454
1.09466e-10,0.0003642381297299965
1.11043e-10,0.0003634059204897228
1.12604e-10,0.0003625228977824333
1.14148e-10,0.0003615926077705995
1.15677e-10,0.0003606174290341725
1.17194e-10,0.0003596121882957186
1.18677e-10,0.0003585533271710457
1.20163e-10,0.0003574480647948308
1.21638e-10,0.0003563029182971299
1.23104e-10,0.0003551183197830513
1.24556e-10,0.0003539107869163811
1.25935e-10,0.000352703311014978
1.27358e-10,0.0003514169098394256
1.28775e-10,0.0003500900458878468
1.30183e-10,0.0003487262830031013
1.31577e-10,0.0003473301448675662
1.3296e-10,0.0003459029323212184
1.3433e-10,0.000344447458636151
1.35689e-10,0.0003429663276611523
1.3704e-10,0.0003414565895732407
1.3838e-10,0.0003398148660890793
1.3964e-10,0.0003383580501879724
1.40955e-10,0.0003367867323056239
1.42273e-10,0.0003351798645422511
1.43572e-10,0.000333549548063047
1.44865e-10,0.000331894528421818
1.46149e-10,0.0003302076210351924
1.47422e-10,0.0003285342605969385
1.48694e-10,0.0003269277637274176
1.49878e-10,0.0003252321541748332
1.51143e-10,0.0003234594581638438
1.52407e-10,0.0003216458864637153
1.53669e-10,0.0003198108031192732
1.54926e-10,0.0003179561034383708
1.56178e-10,0.0003160637217084444
1.57427e-10,0.0003138058112250429
1.5868e-10,0.0003121783515494281
1.59927e-10,0.0003101880720747635
1.61165e-10,0.0003082016985839939
1.62285e-10,0.0003063660460243934
1.63512e-10,0.000304327955069609
1.6474e-10,0.0003022586302127112
1.65964e-10,0.0003001663752364721
1.67185e-10,0.0002980501278912712
1.68403e-10,0.000295910067422926
1.69618e-10,0.0002937457978826458
1.70831e-10,0.0002915566208354908
1.72042e-10,0.000289342255595723
1.73251e-10,0.0002870725411674483
1.7428e-10,0.0002851535694928037
1.75349e-10,0.000283132872321717
1.76555e-10,0.0002808269640949962
1.7776e-10,0.0002784972686783668
1.78959e-10,0.0002761527904380303
1.80152e-10,0.0002737755079754081
1.81185e-10,0.0002717150707555613
1.82367e-10,0.0002693143169257479
1.83544e-10,0.0002669179818562559
1.84564e-10,0.0002647988703514374
1.85735e-10,0.0002623444319741431
1.86909e-10,0.0002598546217082436
1.88083e-10,0.0002573526086622732
1.8925e-10,0.000254834225566588
1.90417e-10,0.0002522966160019336
1.91582e-10,0.000249737184112883
1.92748e-10,0.0002471553342610815
1.93911e-10,0.0002445846787534738
1.94889e-10,0.0002423889884018407
