
16/12/2021 15:27:14
/home/radef/kimmo/ecorce_sim/mos_n_2_device
nmosfet
O_source

Itot Drain as a function of Date Drain
Date (s),Itot (A/Î¼m)
5.41297e-11,-5.112787686224753e-09
5.43848e-11,-7.384280060129738e-09
5.46433e-11,-9.435646890924433e-09
5.49058e-11,-1.127937312405352e-08
5.51723e-11,-1.293228630978347e-08
5.5443e-11,-1.441354300491241e-08
5.57186e-11,-1.573723958872875e-08
5.59995e-11,-1.691902679889537e-08
5.62862e-11,-1.796270420933521e-08
5.65796e-11,-1.888250463267923e-08
5.68805e-11,-1.969130771084208e-08
5.71904e-11,-2.039909180437503e-08
5.75108e-11,-2.101463762946366e-08
5.78437e-11,-2.154535034099336e-08
5.81917e-11,-2.187223316879944e-08
5.8558e-11,-2.240817914087223e-08
5.89291e-11,-2.275101335991775e-08
5.93003e-11,-2.300754359012243e-08
5.96712e-11,-2.320029239078065e-08
6.0042e-11,-2.333858602832335e-08
6.04129e-11,-2.343224642793647e-08
6.07839e-11,-2.349387927447592e-08
6.11552e-11,-2.349828089265886e-08
6.15269e-11,-2.347837110575433e-08
6.18993e-11,-2.344349612423023e-08
6.22726e-11,-2.33960673782331e-08
6.26469e-11,-2.332713811367361e-08
6.30226e-11,-2.323672678542368e-08
6.34e-11,-2.314628170194536e-08
6.37794e-11,-2.30201980629289e-08
6.41611e-11,-2.28914630928514e-08
6.45455e-11,-2.275368810695801e-08
6.4933e-11,-2.261888843098489e-08
6.53241e-11,-2.248696814861461e-08
6.57194e-11,-2.235132893289337e-08
6.61194e-11,-2.22131230868011e-08
6.65249e-11,-2.207275533569969e-08
6.69362e-11,-2.193283684101126e-08
6.73543e-11,-2.179882635884261e-08
6.778e-11,-2.164780677410372e-08
6.82142e-11,-2.147903235017671e-08
6.86556e-11,-2.131656971183311e-08
6.91053e-11,-2.115458914190976e-08
6.95645e-11,-2.099182039488383e-08
7.00346e-11,-2.083585894916909e-08
7.05173e-11,-2.067868959864618e-08
7.10145e-11,-2.05179178476238e-08
7.15284e-11,-2.035546928704485e-08
7.20615e-11,-2.018844671019833e-08
7.26166e-11,-2.002227099006169e-08
7.31969e-11,-1.985681953151575e-08
7.38059e-11,-1.967937766684742e-08
7.44474e-11,-1.946547586523251e-08
7.51257e-11,-1.920245969701698e-08
7.58448e-11,-1.89527906621145e-08
7.66091e-11,-1.869740234099113e-08
7.74222e-11,-1.845123062761653e-08
7.8287e-11,-1.820057479647464e-08
7.92051e-11,-1.794277303868137e-08
8.01682e-11,-1.765511095588461e-08
8.11713e-11,-1.737821439748835e-08
8.22115e-11,-1.711450106826203e-08
8.32868e-11,-1.684986522239287e-08
8.43957e-11,-1.657022968216807e-08
8.55371e-11,-1.631013935649942e-08
8.67096e-11,-1.601842555518324e-08
8.79139e-11,-1.569123695965343e-08
8.91517e-11,-1.53851347340479e-08
9.04223e-11,-1.541879028398788e-08
9.17334e-11,-1.514054867661812e-08
9.30793e-11,-1.48613798156657e-08
9.44564e-11,-1.459478086801649e-08
9.58674e-11,-1.433976180563732e-08
9.73153e-11,-1.406502509715397e-08
9.8802e-11,-1.377752811142349e-08
1.00331e-10,-1.348082744364536e-08
1.01903e-10,-1.321667456234679e-08
1.03521e-10,-1.291560348610533e-08
1.05186e-10,-1.263746695890551e-08
1.06902e-10,-1.236924850160138e-08
1.08668e-10,-1.211327279830452e-08
