
16/12/2021 15:21:18
/home/radef/kimmo/ecorce_sim/mos_n_2_device
nmosfet
Xe_drain

Itot Drain as a function of Date Drain
Date (s),Itot (A/Î¼m)
0,4.631474826092465e-16
1e-15,4.712488217968064e-16
2e-15,4.566082507444319e-16
3.2e-15,4.705657507183874e-16
4.64e-15,4.573653770990802e-16
6.368e-15,4.685291921715986e-16
7.50948e-15,4.575463365538119e-16
8.27046e-15,4.721911363420793e-16
8.77779e-15,4.475247350805624e-16
9.18519e-15,4.809726996591181e-16
9.5926e-15,4.379426073177328e-16
9.7284e-15,5.416813988044294e-16
9.8642e-15,3.872173807948044e-16
9.9321e-15,6.278252646063877e-16
1e-14,-0.001114332414713619
1.00472e-14,-0.000471770015127122
1.00744e-14,1.607655904294622e-05
1.00972e-14,2.897694604380746e-05
1.01161e-14,3.381584099081838e-06
1.01319e-14,5.939678873357528e-05
1.01451e-14,7.458852276969175e-05
1.0156e-14,8.885814463291629e-05
1.01668e-14,0.0001043910524677016
1.01781e-14,0.000122520714055718
1.01899e-14,0.0001434946342068275
1.02024e-14,0.0001676950855184103
1.02155e-14,0.0001955209416452443
1.02294e-14,0.0002120977364771917
1.02441e-14,0.0002637540729682444
1.02596e-14,0.0003050490109681681
1.02761e-14,0.000351726967747767
1.02936e-14,0.0004042261725592448
1.03121e-14,0.0004629635707531599
1.03318e-14,0.0005283233546899157
1.03528e-14,-0.0002857517365740864
1.03752e-14,0.000678392223736683
1.0399e-14,0.00076525924577884
1.04244e-14,0.0008597539313767334
1.04516e-14,0.0009619634622051734
1.04807e-14,0.001135087857286836
1.05118e-14,0.001190035297524288
1.05452e-14,0.001315278962819694
1.05811e-14,0.001447885228808155
1.06198e-14,0.00158759862996157
1.06616e-14,0.001734100391694167
1.07069e-14,0.001887723559257607
1.0756e-14,0.002045413874297815
1.08098e-14,0.002209594855350024
1.08689e-14,0.002378288222025703
1.09133e-14,0.00249615032592671
1.09577e-14,0.002605697979786304
1.10021e-14,0.002710548291817886
1.10554e-14,0.002826108052543885
1.11194e-14,0.00295410465311136
1.11961e-14,0.003094920210746413
1.12882e-14,0.003248827216631111
1.13987e-14,0.003416950428082975
1.15313e-14,0.003597430952234418
1.16814e-14,0.003780781918570203
1.18491e-14,0.003965151652930715
1.20359e-14,0.004150156269057008
1.2243e-14,0.004283474316564142
1.24155e-14,0.004534881624303369
1.25629e-14,0.004625314285385881
1.27241e-14,0.004734422715894222
1.28982e-14,0.004852931341076115
1.30891e-14,0.004975146483759692
1.33135e-14,0.005109743219692901
1.35759e-14,0.005256566972064837
1.38833e-14,0.005416018462846021
1.42435e-14,0.005588364102008506
1.46239e-14,0.005756007158972657
1.50271e-14,0.005920145853390704
1.54469e-14,0.006078407033935414
1.5885e-14,0.00623169327131182
1.6342e-14,0.006380497349175444
1.6819e-14,0.006498583216258694
1.7317e-14,0.006645525526281241
1.78369e-14,0.006782776669630335
1.82049e-14,0.006874542727643785
1.84763e-14,0.006939621508622941
1.87477e-14,0.007002977291842293
1.88834e-14,0.00703320568152316
1.89512e-14,0.007048397523222489
1.90191e-14,0.007063470198575296
1.91005e-14,0.007081001241810271
1.91982e-14,0.007100151954156916
1.93155e-14,0.00711904016991176
1.94542e-14,0.007134302391475791
1.96206e-14,0.00714190842934069
1.97542e-14,0.007141936730365642
1.98877e-14,0.007137644355132253
1.99544e-14,0.007135785061620865
2.00212e-14,0.007131056792982005
2.01013e-14,0.007127490863204904
2.01974e-14,0.007129633874206238
2.03128e-14,0.007117743353911712
2.04512e-14,0.007111594784234111
2.06173e-14,0.00710317444443829
2.08167e-14,0.007068130331213159
2.10559e-14,0.007080361456011006
2.13429e-14,0.007067688322379384
2.16874e-14,0.007052524929350811
2.21008e-14,0.007034393729940264
2.2587e-14,0.007013022289033068
2.31704e-14,0.006987780570887234
2.38705e-14,0.006945068882785058
2.47107e-14,0.006899118351567009
2.57189e-14,0.006854514284919466
2.68797e-14,0.006805139182027201
2.82727e-14,0.006749771361636902
2.99442e-14,0.006681672353935063
3.19501e-14,0.006601960852007279
3.38238e-14,0.006524146083863438
3.5585e-14,0.006461919902532628
3.74557e-14,0.006393016012473848
3.97006e-14,0.006311602533975543
4.23944e-14,0.006227535303423178
4.5402e-14,0.006124419080734927
4.85615e-14,0.006026439204916511
5.17864e-14,0.005930832525657134
5.51939e-14,0.005834293598757246
5.87744e-14,0.00573908045905729
6.25119e-14,0.005655436138567106
6.63903e-14,0.005563225693537377
7.04418e-14,0.005478812157356199
7.46627e-14,0.005396616323318385
7.90769e-14,0.005305580655270342
8.36665e-14,0.005247884070090396
8.84043e-14,0.005177588325706788
9.33697e-14,0.005113528274095367
9.85522e-14,0.005053630405921023
1.03917e-13,0.004991401030879329
1.09418e-13,0.004943425329594416
1.15136e-13,0.004893943486647033
1.21027e-13,0.004855649607621843
1.25937e-13,0.004828776421517424
1.31829e-13,0.004800563127412772
1.38267e-13,0.004782065254214905
1.44871e-13,0.004762488000260738
1.51679e-13,0.004747017731159001
1.58689e-13,0.004735352982948264
1.6579e-13,0.00472753529155667
1.73143e-13,0.00472277192382285
1.8073e-13,0.004720826493478803
1.88516e-13,0.004721388022741673
1.96541e-13,0.004724209818261831
2.04722e-13,0.004728712740636264
2.13113e-13,0.004734930640149414
2.21685e-13,0.004742132435234594
2.3039e-13,0.004747701829356506
2.39279e-13,0.004756306267736704
2.48345e-13,0.004767215990904949
2.57557e-13,0.004776611532220205
2.66975e-13,0.004785858230762606
2.76527e-13,0.004794864837813554
2.86273e-13,0.004803565130446325
2.96203e-13,0.004811814299515979
3.06287e-13,0.004819589219275367
3.16575e-13,0.004826787735143916
3.26977e-13,0.004833346961638312
3.37572e-13,0.004839281967595599
3.48322e-13,0.004840904580239209
3.59231e-13,0.004845496600597181
3.70197e-13,0.004848329200902867
3.81231e-13,0.004851283086579296
3.92428e-13,0.004853936602321765
4.03647e-13,0.004856159102037656
4.15022e-13,0.004857973380121945
4.26562e-13,0.004859402293645238
4.38247e-13,0.004860462634985165
4.50023e-13,0.004861192780700878
4.61871e-13,0.004861619464091501
4.73814e-13,0.004861788664713529
4.85849e-13,0.004861712966301275
4.9779e-13,0.004861452243671527
5.09826e-13,0.004861025571126165
5.22023e-13,0.004860570962058975
5.34397e-13,0.004859861004797962
5.46904e-13,0.004859278194166595
5.59481e-13,0.004858329201980516
5.72121e-13,0.00485728863904405
5.8487e-13,0.004856173201214609
5.97706e-13,0.004854981754888309
6.10601e-13,0.0048537272027743
6.23594e-13,0.004852407321023078
6.36689e-13,0.004851023304567709
6.49843e-13,0.004849578013835016
6.63045e-13,0.004848080358034012
6.76322e-13,0.00484651816268116
6.89601e-13,0.004844911342019991
7.02995e-13,0.004843242177914114
7.16439e-13,0.004841515556095565
7.29938e-13,0.004839725443815915
7.43512e-13,0.004837865902043802
7.57074e-13,0.004835957261211349
7.70727e-13,0.004833979689536402
7.84462e-13,0.004831933518680142
7.98244e-13,0.004829822810346404
8.12101e-13,0.004827644547273233
8.25962e-13,0.004825406956832499
8.39867e-13,0.004823106583225539
8.53835e-13,0.004820737497863421
8.67779e-13,0.0048183262840933
8.8186e-13,0.00481583309421958
8.95938e-13,0.004813287132539665
9.05381e-13,0.004811591854581462
9.16711e-13,0.004809522548907168
9.30308e-13,0.00480694481710917
9.44649e-13,0.004804464198709858
9.59028e-13,0.004801649543140618
9.73443e-13,0.004798767117643523
9.87921e-13,0.004795839202368314
1.00247e-12,0.004792854131591724
1.01708e-12,0.004789824939389617
1.03173e-12,0.004786758959755338
1.04642e-12,0.004783659616864167
1.06116e-12,0.00478051140739785
1.07567e-12,0.004777408217071254
1.09047e-12,0.004774219399632324
1.10532e-12,0.004771005675283434
1.12019e-12,0.004767773767194603
1.13506e-12,0.004764809207516547
1.15002e-12,0.004761541309493404
1.16505e-12,0.004758252468838751
1.18014e-12,0.004754949643722577
1.19525e-12,0.004751646166307557
1.21031e-12,0.004747020197425612
1.22547e-12,0.00474370445983851
1.24065e-12,0.004740417328286881
1.25588e-12,0.00473417401553298
1.27116e-12,0.004731009994200429
1.28648e-12,0.004727823716295603
1.30188e-12,0.004724622252022121
1.31729e-12,0.00472142465220108
1.33273e-12,0.004718236163228529
1.34823e-12,0.004715052013915641
1.36374e-12,0.004711893811585628
1.37934e-12,0.004708742496708645
1.39502e-12,0.00470561094096419
1.41079e-12,0.004702495452894268
1.42666e-12,0.004699394850845386
1.44255e-12,0.004696329279008025
1.45845e-12,0.004693303606933279
1.47443e-12,0.004690304209149186
1.49045e-12,0.004687343937861265
1.50657e-12,0.004684409640290143
1.52277e-12,0.004681511789050177
1.5391e-12,0.004678639851065486
1.55552e-12,0.004675802954233823
1.57193e-12,0.004673013729162802
1.58841e-12,0.004670264265140131
1.60495e-12,0.004667560360500561
1.6216e-12,0.004664892564130188
1.63835e-12,0.004662262536286704
1.65519e-12,0.004659672920813485
1.67212e-12,0.004660244628920384
1.68905e-12,0.004657557886724956
1.70612e-12,0.004654968631579619
1.72319e-12,0.004652479485109986
1.74035e-12,0.004650062323030549
1.75761e-12,0.00464770844184897
1.77491e-12,0.004645413293017838
1.7923e-12,0.004643177356719034
1.80976e-12,0.004640988973518586
1.82733e-12,0.004638849021697026
1.84492e-12,0.004637026183901966
1.86259e-12,0.004634991282896401
1.88039e-12,0.004632995132119494
1.89826e-12,0.004631044593984311
