
16/12/2021 15:22:56
/home/radef/kimmo/ecorce_sim/mos_n_2_device
nmosfet
Fe_drain

Itot Drain as a function of Date Drain
Date (s),Itot (A/Î¼m)
0,4.631474767250803e-16
1e-15,4.552662864456348e-16
2e-15,4.728510348100581e-16
3.2e-15,4.566239361840841e-16
4.64e-15,4.691358184515729e-16
6.368e-15,4.581531850734591e-16
7.36758e-15,4.695610844551603e-16
8.17634e-15,4.541053245066511e-16
8.78423e-15,4.820052344455224e-16
9.18949e-15,4.367339822761331e-16
9.45966e-15,4.878228708116319e-16
9.63977e-15,4.245793683127781e-16
9.75985e-15,5.634320743423471e-16
9.87992e-15,3.845789479603586e-16
9.93996e-15,5.753850357720007e-16
1e-14,-0.001260267271041626
1.0072e-14,-0.0002527685461966086
1.01137e-14,2.277909022612113e-05
1.01485e-14,3.216920086906195e-05
1.01774e-14,5.825343598641835e-05
1.02016e-14,7.811970192739956e-05
1.02217e-14,9.731917581460853e-05
1.02384e-14,0.0001151487977787982
1.02552e-14,0.000134863743752741
1.02729e-14,0.0001576922973326907
1.02916e-14,0.0001839290815499
1.03113e-14,-0.001022839002765629
1.03322e-14,0.0002519663280791656
1.03544e-14,0.0002914440757573579
1.0378e-14,0.0003360512800702907
1.04031e-14,0.0003861975622841739
1.04299e-14,0.0004422672282667838
1.04586e-14,0.000504605957098195
1.04893e-14,0.0005735068745204735
1.05224e-14,0.0006491962202976301
1.05579e-14,0.0007318184912292964
1.05964e-14,0.0008214202918856489
1.06381e-14,0.0009179309335544887
1.06835e-14,0.000629952449297208
1.07332e-14,0.001125791072632354
1.07813e-14,0.001226473592204947
1.08294e-14,0.001321716088413084
1.08775e-14,0.001410851874309946
1.09353e-14,0.001510021505123503
1.10046e-14,0.001619577703486966
1.10878e-14,0.001739762626964074
1.11876e-14,0.00187990794747165
1.13053e-14,0.002005695165540171
1.14376e-14,0.002146544435915896
1.15862e-14,0.002289066836290458
1.17523e-14,0.002432775719650493
1.19372e-14,0.002576924479498284
1.21422e-14,0.00272200605069712
1.23687e-14,0.00286670720636044
1.26177e-14,0.00301095872509095
1.28903e-14,0.003154420851312708
1.31878e-14,0.003296371831401972
1.3511e-14,0.003438207520055314
1.3861e-14,0.003577702141792604
1.42388e-14,0.003715362790611588
1.46455e-14,0.003851193040818408
1.50819e-14,0.003985021993296942
1.55492e-14,0.004116759177679649
1.60485e-14,0.004246334178244466
1.65793e-14,0.004373337117059147
1.70189e-14,0.004471274965986662
1.73119e-14,0.004533285461481512
1.75072e-14,0.004567115891265062
1.76375e-14,0.004619145362687377
1.77677e-14,0.004624667939506488
1.78328e-14,0.004637354687798812
1.78979e-14,0.0046499374895226
1.79761e-14,0.00466339419042035
1.80698e-14,0.004680338878157702
1.81824e-14,0.004672607055593462
1.83174e-14,0.004704990466883695
1.84701e-14,0.004710590047384619
1.86228e-14,0.00470996583068084
1.86991e-14,0.004708735239879759
1.87755e-14,0.004707172521928288
1.88671e-14,0.004705298428560826
1.89771e-14,0.004703051171607323
1.9109e-14,0.004700356821624383
1.92673e-14,0.004697126967256812
1.94573e-14,0.004693255967151875
1.96853e-14,0.004688617700150263
1.99588e-14,0.004685043086226676
2.02871e-14,0.00467806953844753
2.06811e-14,0.004670587605308235
2.1135e-14,0.00466144602761636
2.16798e-14,0.004650516389601875
2.23335e-14,0.004637459425349701
2.30741e-14,0.004622739419600705
2.39629e-14,0.004605187390543795
2.50294e-14,0.004584293904998112
2.63091e-14,0.004555010155470575
2.77389e-14,0.004516690378716474
2.94545e-14,0.004472076863551754
3.15133e-14,0.004433772643749966
3.37652e-14,0.004396604669823704
3.63576e-14,0.004348121705840841
3.90591e-14,0.004297946878341508
4.18619e-14,0.004255625812366609
4.44078e-14,0.004214313467193975
4.67492e-14,0.004177611691425535
4.92339e-14,0.004139850071310837
5.22156e-14,0.004087565167769504
5.55755e-14,0.004049098309486986
5.90882e-14,0.004014428114778906
6.25171e-14,0.003972171978988839
6.59812e-14,0.003935408630405143
6.96405e-14,0.003898461212040977
7.34278e-14,0.003865332006800015
7.73727e-14,0.00382775717897619
8.15537e-14,0.003795150809604587
8.59488e-14,0.00376164259997955
9.05293e-14,0.003726187153238163
9.52735e-14,0.003695159757663536
1.00235e-13,0.00366611137902571
1.05387e-13,0.003639056803152702
1.10774e-13,0.003614214050055115
1.16351e-13,0.00360090206873044
1.22143e-13,0.003581848858005585
1.28137e-13,0.003564214318650349
1.34345e-13,0.003550735359037504
1.40768e-13,0.003539106810881769
1.47435e-13,0.003533669270874341
1.54299e-13,0.003526868614444228
1.6124e-13,0.00352389025114259
1.68432e-13,0.003522787814736565
1.75869e-13,0.003523813589215676
1.83549e-13,0.003526243577334096
1.91468e-13,0.003530329824282409
1.99573e-13,0.003535672095283023
2.07925e-13,0.003542092814454536
2.16481e-13,0.003549289801269237
2.25302e-13,0.003557140271403553
2.34274e-13,0.003567397290677058
2.43517e-13,0.003575680573763237
2.52985e-13,0.003583889815138376
2.61055e-13,0.003590926193974617
2.7074e-13,0.003598650712042229
2.80755e-13,0.003606148302858857
2.90965e-13,0.003612977828179191
3.01386e-13,0.003619489527066051
3.1196e-13,0.003625286666692679
3.22791e-13,0.003628647818591861
3.33771e-13,0.003633171644493578
3.44886e-13,0.003636988027465218
3.56237e-13,0.003640132712055128
3.67797e-13,0.003642587524153716
